OBJECTID	TARGET_FID	LON	LAT	MAX_MMI
638	12904	-121.9218183	40.56186003	2.7
639	10689	-122.9099651	39.25267069	6.3
640	9213	-120.0353562	38.34254367	3.8
641	8716	-122.99936	38.05986426	7.7
642	12543	-123.0896282	40.35681087	4.3
643	13845	-120.7540084	41.10559451	3.1
644	7595	-119.496367	37.34945884	4.6
645	9204	-120.84384	38.34254367	4.3
646	13941	-122.550639	41.17324759	3.2
647	9222	-119.2268724	38.34254367	3.6
648	14631	-123.0896282	41.57769967	4.1
649	11142	-123.8619043	39.50347369	8.2
650	6526	-121.7421552	36.70400952	8.0
651	3473	-114.6454645	34.73502021	
652	5982	-118.5082202	36.34306217	7.2
653	12342	-120.3048508	40.2197639	4.1
654	4677	-121.1123393	35.54383051	5.6
655	13835	-121.6523237	41.10559451	3.3
656	5492	-120.84384	36.05309384	5.7
657	7925	-121.1133345	37.56338767	5.7
658	1111	-118.4154191	33.27456036	3.9
659	342	-114.5780008	32.74787724	5.4
660	14870	-122.4608075	41.71195789	3.8
661	9339	-119.1560474	38.39592335	3.1
662	8499	-121.6523237	37.9185739	6.5
663	3667	-118.0590626	34.88253456	7.0
664	12090	-122.1014814	40.08243916	3.8
665	5064	-117.6099049	35.76205328	7.2
666	2993	-116.082769	34.43920062	5.6
667	6869	-122.1642182	36.9476714	6.9
668	10937	-121.4726607	39.39165705	4.0
669	10358	-121.3828291	39.04367366	3.7
670	15235	-120.9336715	41.91282048	2.2
671	6806	-117.4302419	36.8479164	7.1
672	15100	-122.6404705	41.84593627	3.4
673	14066	-121.7421552	41.24083088	3.4
674	7818	-120.3048508	37.49214606	5.8
675	6086	-119.5861986	36.41538631	5.2
676	807	-114.5050101	32.99789656	
677	13732	-120.4845138	41.03787166	3.1
678	5636	-118.3285572	36.12568658	6.8
679	9087	-120.9336715	38.27205313	4.1
680	453	-115.0047906	32.793523	3.1
681	6004	-116.5319266	36.34306217	6.5
682	10245	-121.1133345	38.97387013	3.7
683	3808	-115.8132744	34.95619266	6.3
684	14306	-121.023503	41.37578799	3.0
685	459	-114.5012679	32.82585217	5.0
686	5285	-118.5980518	35.90770736	5.8
687	14510	-123.5387858	41.51046567	4.7
688	4713	-117.8793995	35.54307135	6.9
689	5738	-119.5861986	36.19821225	5.5
690	210	-115.9939247	32.65371478	
691	6898	-119.5861986	36.91976847	4.3
692	5877	-117.5200734	36.2706708	7.0
693	11725	-123.6286173	39.87593172	7.4
694	9680	-119.7658616	38.62382017	3.6
695	1022	-115.9929374	33.17029419	4.1
696	10449	-123.6286173	39.11340829	8.1
697	14313	-120.3946823	41.37578799	3.1
698	11271	-122.7303021	39.59961844	4.5
699	1605	-115.7234428	33.54545285	3.6
700	4725	-116.8014212	35.54307135	6.8
701	2310	-114.9149591	33.99350188	2.7
702	5199	-115.9031059	35.83491374	6.2
703	6689	-117.5200734	36.77599673	7.1
704	14648	-121.5624922	41.57769967	3.1
705	6409	-121.8319868	36.63195482	7.5
706	4359	-118.4183887	35.32348985	6.5
707	14159	-123.8082804	41.30834436	5.7
708	13360	-122.6404705	40.83428469	2.5
709	8832	-122.9900099	38.12955802	7.9
710	11378	-123.5387858	39.6688006	6.4
711	5618	-119.9455247	36.12568658	4.8
712	3689	-116.082769	34.88253456	6.5
713	4498	-116.3522635	35.39675021	6.6
714	4113	-119.6760301	35.17676988	4.8
715	4226	-119.9455247	35.25016306	4.4
716	4005	-118.9573779	35.10331038	10.0
717	2840	-119.4065355	34.36508134	7.1
718	4143	-116.9810842	35.17676988	6.9
719	8156	-121.2031661	37.70566666	5.6
720	11041	-122.550639	39.46104663	4.1
721	9431	-121.2929976	38.48331914	4.8
722	8269	-121.4726607	37.77670394	5.7
723	12190	-123.5387858	40.15113624	6.5
724	557	-116.082769	32.86900579	4.2
725	7100	-122.2773727	37.06639626	6.9
726	3423	-119.1370409	34.73502021	7.6
727	4476	-118.3285572	35.39675021	6.3
728	14429	-120.3946823	41.44316177	3.0
729	11066	-120.3048508	39.46104663	3.8
730	4050	-114.9149591	35.10331038	
731	8404	-119.7658616	37.84767304	4.5
732	9086	-121.023503	38.27205313	4.2
733	12535	-123.8082804	40.35681087	6.9
734	7844	-117.9692311	37.49214606	7.8
735	2396	-117.6099049	34.06794862	6.4
736	7838	-118.5082202	37.49214606	7.9
737	5746	-118.8675463	36.19821225	6.5
738	4832	-117.6099049	35.61613202	9.0
739	14182	-121.7421552	41.30834436	3.4
740	5502	-119.9455247	36.05309384	4.6
741	13230	-123.8981119	40.76628298	6.4
742	4910	-121.023503	35.68912602	4.3
743	5751	-118.4183887	36.19821225	6.8
744	8748	-120.1251877	38.06017072	4.6
745	13943	-122.3709759	41.17324759	3.5
746	12075	-123.4489543	40.08243916	6.5
747	14430	-120.3048508	41.44316177	2.8
748	2866	-117.0709158	34.36508134	5.7
749	12091	-122.0116498	40.08243916	3.7
750	7500	-117.6170521	37.27197749	7.3
751	13369	-121.8319868	40.83428469	3.1
752	14968	-124.077775	41.77898207	3.6
753	9209	-120.3946823	38.34254367	4.5
754	1376	-115.4539483	33.39558348	3.3
755	15339	-122.0118962	41.97530592	2.9
756	8601	-122.9122287	37.9929147	7.5
757	11856	-122.2811444	39.94483687	4.0
758	4271	-115.9031059	35.25016306	6.4
759	7816	-120.4845138	37.49214606	7.0
760	6074	-120.6641769	36.41538631	6.1
761	1732	-114.735296	33.62029027	4.8
762	7587	-120.2150193	37.34945884	4.6
763	3704	-114.735296	34.88253456	
764	13705	-122.9099651	41.03787166	3.7
765	10917	-123.2692912	39.39165705	7.3
766	7799	-122.0116498	37.49214606	7.5
767	11046	-122.1014814	39.46104663	5.1
768	204	-116.5319266	32.64236512	5.6
769	9422	-122.1014814	38.48331914	6.3
770	7156	-117.2774512	37.04048807	6.9
771	12436	-122.2811444	40.28832212	3.3
772	5146	-120.6641769	35.83491374	4.6
773	9681	-119.6760301	38.62382017	3.8
774	11761	-120.3946823	39.87593172	5.8
775	6547	-119.8556931	36.70400952	4.8
776	13467	-123.4489543	40.90221672	3.7
777	9869	-123.6175043	38.77568183	8.0
778	2539	-115.1844537	34.14233	2.8
779	7010	-119.9455247	36.99155291	4.9
780	782	-116.7115897	33.0197787	4.8
781	7570	-121.7421552	37.34945884	7.4
782	12544	-122.9997966	40.35681087	4.1
783	780	-116.8912527	33.0197787	5.5
784	2533	-115.7234428	34.14233	5.2
785	12069	-123.9879435	40.08243916	8.1
786	6530	-121.3828291	36.70400952	6.6
787	12207	-122.0116498	40.15113624	4.0
788	11755	-120.9336715	39.87593172	3.6
789	4909	-121.1133345	35.68912602	4.1
790	6531	-121.2929976	36.70400952	6.9
791	3462	-115.6336113	34.73502021	5.9
792	3331	-116.9810842	34.66116407	6.2
793	10104	-123.3591228	38.90399773	6.8
794	12910	-121.3828291	40.56186003	2.6
795	4154	-115.9929374	35.17676988	6.5
796	9219	-119.496367	38.34254367	3.6
797	5315	-115.9031059	35.90770736	6.2
798	12084	-122.6404705	40.08243916	4.0
799	5065	-117.5200734	35.76205328	7.1
800	5164	-119.0472094	35.83491374	5.8
801	11490	-123.8766801	39.73917049	8.1
802	7845	-117.8905721	37.4815241	7.6
803	6346	-117.0709158	36.55983269	6.8
804	10364	-120.84384	39.04367366	4.0
805	2611	-119.1370409	34.21664596	7.0
806	7235	-120.5743454	37.13491868	5.3
807	5505	-119.6760301	36.05309384	5.2
808	7945	-119.316704	37.56338767	4.9
809	2189	-115.3641167	33.91898986	3.0
810	2507	-118.0590626	34.14233	7.3
811	2972	-117.9692311	34.43920062	7.3
812	2251	-120.2150193	33.99350188	
813	904	-116.1726005	33.09506866	4.3
814	6905	-118.9573779	36.91976847	6.5
815	10566	-123.5387858	39.18307398	7.5
816	5080	-116.1726005	35.76205328	6.4
817	13269	-120.3946823	40.76628298	4.4
818	11733	-122.9099651	39.87593172	5.0
819	14399	-123.0896282	41.44316177	4.1
820	3793	-117.1607473	34.95619266	6.6
821	805	-114.6495078	33.01154064	
822	4739	-115.5437798	35.54307135	6.0
823	9545	-121.4726607	38.55360398	6.0
824	4450	-120.6641769	35.39675021	4.2
825	4823	-118.4183887	35.61613202	6.4
826	5296	-117.6099049	35.90770736	7.2
827	15325	-123.268811	41.97434043	3.4
828	7729	-117.8793995	37.42083643	7.7
829	12681	-121.1133345	40.42523013	2.6
830	14752	-122.6404705	41.64486375	3.8
831	13710	-122.4608075	41.03787166	3.2
832	3986	-120.6600061	35.10556835	6.4
833	3009	-114.6454645	34.43920062	
834	10131	-120.9336715	38.90399773	8.0
835	15361	-120.0397376	41.97060674	1.4
836	4574	-119.9455247	35.46994406	4.5
837	5431	-115.9091472	35.97539399	6.1
838	6682	-118.1488941	36.77599673	9.6
839	4021	-117.5200734	35.10331038	6.5
840	5252	-121.5330927	35.91644248	4.9
841	11746	-121.7421552	39.87593172	4.0
842	4487	-117.3404104	35.39675021	7.0
843	2521	-116.8014212	34.14233	5.3
844	1121	-117.4954569	33.26080131	4.9
845	1013	-116.8014212	33.17029419	5.1
846	7924	-121.2031661	37.56338767	6.0
847	6528	-121.5624922	36.70400952	6.5
848	9904	-120.4845138	38.76404647	5.1
849	11764	-120.1251877	39.87593172	3.8
850	2897	-114.2875879	34.36387746	
851	13347	-123.8082804	40.83428469	5.6
852	1488	-115.8132744	33.47055056	3.7
853	3354	-114.9149591	34.66116407	2.6
854	5196	-116.1726005	35.83491374	6.4
855	3294	-120.3048508	34.66116407	4.4
856	6208	-119.0472094	36.48764317	6.6
857	15354	-120.6643229	41.96981133	1.8
858	5166	-118.8675463	35.83491374	5.4
859	3990	-120.3048508	35.10331038	4.0
860	7379	-118.0590626	37.20649991	8.2
861	3231	-115.5437798	34.58724206	2.9
862	2893	-114.6454645	34.36508134	
863	10360	-121.2031661	39.04367366	3.8
864	2276	-117.9692311	33.99350188	6.5
865	11397	-121.8319868	39.6688006	4.9
866	6666	-119.5861986	36.77599673	5.3
867	7133	-119.316704	37.06326967	5.2
868	10348	-122.2811444	39.04367366	4.4
869	3096	-117.2505788	34.51325422	6.2
870	10950	-120.3048508	39.39165705	3.8
871	12888	-123.3591228	40.56186003	4.7
872	4582	-119.2268724	35.46994406	5.8
873	12538	-123.5387858	40.35681087	5.9
874	545	-117.1607473	32.86900579	6.4
875	1830	-116.3522635	33.69506275	6.3
876	13025	-121.4726607	40.63007062	2.6
877	12457	-120.3946823	40.28832212	4.1
878	6075	-120.5743454	36.41538631	6.5
879	14652	-121.2031661	41.57769967	2.7
880	4023	-117.3404104	35.10331038	6.6
881	327	-115.9031059	32.71797609	5.0
882	12206	-122.1014814	40.15113624	4.0
883	6926	-117.093922	36.90037302	6.8
884	15096	-122.9997966	41.84593627	3.6
885	10235	-122.0116498	38.97387013	4.6
886	3115	-115.5437798	34.51325422	4.0
887	14642	-122.1014814	41.57769967	3.7
888	4619	-115.9031059	35.46994406	6.3
889	4601	-117.5200734	35.46994406	7.0
890	6901	-119.316704	36.91976847	5.3
891	3436	-117.9692311	34.73502021	7.2
892	13620	-120.1251877	40.97007905	2.7
893	5648	-117.2505788	36.12568658	6.9
894	2482	-120.3361911	34.1151484	
895	11977	-121.8319868	40.01367269	3.8
896	6874	-121.7421552	36.91976847	8.1
897	7480	-119.4065355	37.27801331	4.8
898	3313	-118.5980518	34.66116407	8.7
899	6408	-121.9218183	36.63195482	6.8
900	13271	-120.2150193	40.76628298	2.8
901	14198	-120.3048508	41.30834436	2.9
902	12804	-120.4845138	40.49357985	2.6
903	8274	-121.023503	37.77670394	5.5
904	334	-115.2746706	32.71848028	3.4
905	10359	-121.2929976	39.04367366	3.8
906	13384	-120.4845138	40.83428469	2.9
907	13957	-121.1133345	41.17324759	3.0
908	14418	-121.3828291	41.44316177	2.9
909	8291	-119.496367	37.77670394	4.8
910	6063	-121.6523237	36.41538631	5.4
911	3699	-115.1844537	34.88253456	2.5
912	10128	-121.2031661	38.90399773	4.2
913	11060	-120.84384	39.46104663	4.2
914	11765	-120.0398094	39.87599397	3.8
915	5413	-117.5200734	35.98043408	7.1
916	7226	-121.3828291	37.13491868	5.5
917	4378	-116.7115897	35.32348985	6.9
918	5873	-117.8793995	36.2706708	7.6
919	4138	-117.4302419	35.17676988	6.7
920	14042	-123.8981119	41.24083088	5.9
921	6425	-120.3946823	36.63195482	5.5
922	918	-114.9149591	33.09506866	2.9
923	12651	-123.8082804	40.42523013	6.8
924	5183	-117.3404104	35.83491374	7.0
925	1010	-117.0709158	33.17029419	5.4
926	3553	-117.8793995	34.80881039	6.8
927	7959	-118.0590884	37.56336719	7.6
928	11875	-120.5743454	39.94483687	3.7
929	14195	-120.5743454	41.30834436	3.4
930	14532	-121.5624922	41.51046567	3.1
931	2887	-115.1844537	34.36508134	2.7
932	8981	-120.0353562	38.20149409	4.8
933	7244	-119.7658616	37.13491868	4.2
934	10101	-123.6286173	38.90399773	8.2
935	8851	-121.2929976	38.13086661	5.6
936	8626	-120.6641769	37.98940647	4.8
937	5600	-121.5624922	36.12568658	5.0
938	3811	-115.5437798	34.95619266	6.2
939	4716	-117.6099049	35.54307135	7.0
940	6093	-118.9573779	36.41538631	7.1
941	5631	-118.7777148	36.12568658	6.3
942	10574	-122.8201336	39.18307398	6.7
943	3010	-114.555633	34.43920062	
944	9565	-119.6760301	38.55360398	3.6
945	12223	-120.5743454	40.15113624	4.0
946	9999	-122.3709759	38.8340565	6.0
947	6536	-120.84384	36.70400952	5.9
948	13604	-121.5624922	40.97007905	3.0
949	10925	-122.550639	39.39165705	4.1
950	11729	-123.2692912	39.87593172	6.2
951	9872	-123.3591228	38.76404647	8.7
952	2854	-118.1488941	34.36508134	7.3
953	5843	-120.5743454	36.2706708	6.3
954	6523	-121.9925796	36.70650425	6.4
955	4594	-118.1488941	35.46994406	6.6
956	6649	-121.1133345	36.77599673	6.2
957	13389	-120.0396234	40.83424693	2.7
958	14851	-124.1675774	41.71197916	4.0
959	13951	-121.6523237	41.17324759	3.3
960	10825	-121.1133345	39.32219839	4.7
961	12096	-121.5624922	40.08243916	3.8
962	10932	-121.9218183	39.39165705	4.6
963	685	-115.0047906	32.94442438	3.1
964	14973	-123.6286173	41.77898207	3.8
965	7142	-118.5082202	37.06326967	7.9
966	6303	-120.9336715	36.55983269	5.5
967	14048	-123.3591228	41.24083088	4.9
968	7027	-118.4183887	36.99155291	8.2
969	13837	-121.4726607	41.10559451	4.0
970	8151	-121.6523237	37.70566666	6.4
971	7216	-122.2811444	37.13491868	8.0
972	8143	-122.3709759	37.70566666	8.0
973	10479	-120.9336715	39.11340829	4.8
974	196	-117.2475182	32.64879652	4.0
975	2781	-114.2861384	34.29089643	
976	14636	-122.6404705	41.57769967	3.9
977	3578	-115.6336113	34.80881039	6.0
978	8650	-118.5380971	37.96482555	6.3
979	761	-118.5979775	33.0198372	
980	8173	-119.6760301	37.70566666	4.8
981	7333	-122.1913129	37.20649991	8.2
982	9411	-123.0896282	38.48331914	8.1
983	4453	-120.3946823	35.39675021	3.9
984	13596	-122.2811444	40.97007905	3.6
985	7359	-119.8556931	37.20649991	4.2
986	2614	-118.8675463	34.21664596	6.8
987	12882	-123.8981119	40.56186003	7.0
988	5295	-117.6997365	35.90770736	7.3
989	5515	-118.7777148	36.05309384	6.1
990	4843	-116.6217581	35.61613202	6.7
991	8164	-120.4845138	37.70566666	5.9
992	3638	-120.6630401	34.88352285	3.3
993	549	-116.8014212	32.86900579	6.3
994	11992	-120.4845138	40.01367269	3.8
995	6780	-119.7658616	36.8479164	5.1
996	1614	-114.9149591	33.54545285	2.8
997	10580	-122.2811444	39.18307398	4.2
998	4355	-118.7777148	35.32348985	7.0
999	9301	-122.550639	38.41296569	7.5
1000	7696	-120.84384	37.42083643	5.9
1001	14524	-122.2811444	41.51046567	3.9
1002	5429	-116.082769	35.98043408	6.3
1003	8296	-119.0472094	37.77670394	5.8
1004	10453	-123.2692912	39.11340829	7.4
1005	11276	-122.2811444	39.59961844	5.0
1006	4334	-120.6641769	35.32348985	6.1
1007	5620	-119.7658616	36.12568658	5.0
1008	2726	-119.2268724	34.29089643	7.4
1009	11411	-120.5743454	39.6688006	3.9
1010	7689	-121.4726607	37.42083643	5.3
1011	13590	-122.8201336	40.97007905	3.0
1012	5616	-120.1251877	36.12568658	5.2
1013	11610	-123.5387858	39.80695727	7.0
1014	5944	-121.9214147	36.34328942	5.8
1015	12213	-121.4726607	40.15113624	4.0
1016	14536	-121.2031661	41.51046567	2.8
1017	4158	-115.6336113	35.17676988	6.2
1018	15202	-123.8981119	41.91282048	3.2
1019	9319	-120.9336715	38.41296569	3.8
1020	2387	-118.4183887	34.06794862	6.4
1021	11985	-121.1133345	40.01367269	3.7
1022	5188	-116.8912527	35.83491374	6.8
1023	4615	-116.262432	35.46994406	6.5
1024	5294	-117.789568	35.90770736	7.4
1025	5184	-117.2505788	35.83491374	7.0
1026	4479	-118.0590626	35.39675021	6.5
1027	4243	-118.4183887	35.25016306	6.5
1028	5617	-120.0353562	36.12568658	5.0
1029	6335	-118.0590626	36.55983269	8.7
1030	5496	-120.4845138	36.05309384	5.5
1031	3778	-118.5082202	34.95619266	7.8
1032	8408	-119.4065355	37.84767304	4.6
1033	7254	-118.8675463	37.13491868	6.7
1034	2974	-117.789568	34.43920062	7.0
1035	6412	-121.5624922	36.63195482	7.5
1036	6883	-120.9336715	36.91976847	6.4
1037	2371	-119.8556931	34.06794862	3.4
1038	4814	-119.2268724	35.61613202	5.6
1039	10814	-122.1014814	39.32219839	4.7
1040	11493	-123.6286173	39.73791355	7.3
1041	15005	-120.7540084	41.77898207	2.6
1042	7820	-120.1251877	37.49214606	4.2
1043	2610	-119.2268724	34.21664596	7.1
1044	6754	-122.0613024	36.86758532	6.8
1045	11881	-120.0394097	39.94490793	3.8
1046	12306	-123.5387858	40.2197639	6.3
1047	3564	-116.8912527	34.80881039	6.6
1048	5613	-120.3946823	36.12568658	9.1
1049	8602	-122.8200796	37.9894485	8.7
1050	5387	-119.8556931	35.98043408	4.8
1051	7488	-118.6878833	37.27801331	7.2
1052	7499	-117.6997365	37.27801331	7.4
1053	91	-116.2985703	32.60385086	
1054	6325	-118.9573779	36.55983269	6.7
1055	8628	-120.4845138	37.98940647	4.6
1056	12805	-120.3946823	40.49357985	2.6
1057	14777	-120.3946823	41.64486375	2.7
1058	14640	-122.2811444	41.57769967	3.8
1059	3931	-115.1844537	35.02978462	2.5
1060	8516	-120.1251877	37.9185739	3.6
1061	3409	-120.3946823	34.73502021	4.2
1062	14768	-121.2031661	41.64486375	2.7
1063	6768	-120.84384	36.8479164	6.3
1064	9653	-122.1913129	38.62382017	6.6
1065	13258	-121.3828291	40.76628298	2.8
1066	11282	-121.7421552	39.59961844	4.8
1067	9303	-122.3709759	38.41296569	7.7
1068	11145	-123.6286173	39.53036711	7.2
1069	11614	-123.1794597	39.80695727	5.9
1070	14068	-121.5624922	41.24083088	3.2
1071	6534	-121.023503	36.70400952	5.9
1072	5160	-119.4065355	35.83491374	5.7
1073	8270	-121.3828291	37.77670394	5.6
1074	7712	-119.4065355	37.42083643	4.8
1075	14185	-121.4726607	41.30834436	3.1
1076	299	-118.4265483	32.75335538	
1077	10678	-123.8602844	39.26900017	8.1
1078	7609	-118.2387256	37.34945884	7.6
1079	14190	-121.023503	41.30834436	3.1
1080	1216	-119.4347204	33.29244785	
1081	3421	-119.316704	34.73502021	6.6
1082	4369	-117.5200734	35.32348985	6.8
1083	12460	-120.1251877	40.28832212	4.2
1084	5046	-119.2268724	35.76205328	5.7
1085	8955	-122.3709759	38.20149409	7.4
1086	10595	-120.9336715	39.18307398	4.6
1087	3190	-119.2268724	34.58724206	7.4
1088	3804	-116.1726005	34.95619266	6.6
1089	322	-116.3522635	32.71797609	6.0
1090	4263	-116.6217581	35.25016306	6.8
1091	3646	-119.9455247	34.88253456	4.7
1092	4160	-115.4539483	35.17676988	6.1
1093	6759	-121.6523237	36.8479164	7.4
1094	671	-116.262432	32.94442438	4.3
1095	4692	-119.7658616	35.54307135	4.8
1096	10603	-120.2150193	39.18307398	5.4
1097	4503	-115.9031059	35.39675021	6.3
1098	8271	-121.2929976	37.77670394	5.5
1099	14081	-120.3946823	41.24083088	3.1
1100	2965	-118.5980518	34.43920062	7.8
1101	5497	-120.3946823	36.05309384	5.5
1102	12770	-123.5387858	40.49357985	5.6
1103	5162	-119.2268724	35.83491374	5.8
1104	2166	-117.4302419	33.91898986	6.3
1105	1266	-114.9149591	33.32055167	2.9
1106	10016	-120.84384	38.8340565	4.9
1107	13263	-120.9336715	40.76628298	2.8
1108	3058	-120.6520422	34.53051449	
1109	2628	-117.6099049	34.21664596	6.9
1110	8763	-118.7777148	38.06017072	5.5
1111	5847	-120.2150193	36.2706708	5.6
1112	10944	-120.84384	39.39165705	4.4
1113	8525	-119.316704	37.9185739	4.4
1114	10586	-121.7421552	39.18307398	4.1
1115	8054	-119.9455247	37.63456121	3.8
1116	14965	-124.343548	41.78207879	4.4
1117	9416	-122.6404705	38.48331914	7.6
1118	9531	-122.7303021	38.55360398	8.0
1119	8037	-121.4726607	37.63456121	5.6
1120	11743	-122.0116498	39.87593172	4.0
1121	5426	-116.3522635	35.98043408	6.4
1122	11532	-120.1251877	39.73791355	3.9
1123	15331	-122.7302659	41.97521402	5.0
1124	340	-114.742556	32.73784992	6.0
1125	3427	-118.7777148	34.73502021	9.0
1126	3534	-119.5861986	34.80881039	5.5
1127	6769	-120.7540084	36.8479164	6.3
1128	3011	-114.4658014	34.43920062	
1129	6551	-119.496367	36.70400952	4.8
1130	3784	-117.9692311	34.95619266	6.6
1131	86	-116.713149	32.58690399	2.2
1132	2616	-118.6878833	34.21664596	7.9
1133	14629	-123.2692912	41.57769967	4.2
1134	6114	-117.0709158	36.41538631	6.8
1135	3923	-115.9031059	35.02978462	6.4
1136	984	-119.4174541	33.19093206	
1137	9913	-119.6856248	38.75541395	3.8
1138	9317	-121.1133345	38.41296569	4.3
1139	8485	-122.9421268	37.94899622	7.3
1140	11152	-122.9997966	39.53036711	5.7
1141	1126	-117.0709158	33.24545522	5.2
1142	11735	-122.7303021	39.87593172	4.5
1143	9550	-121.023503	38.55360398	3.8
1144	2729	-118.9573779	34.29089643	7.0
1145	6904	-119.0472094	36.91976847	6.2
1146	9066	-122.8201336	38.27205313	8.6
1147	4106	-120.3048508	35.17676988	4.0
1148	4396	-115.0967378	35.32175571	2.5
1149	8528	-119.0472094	37.9185739	4.8
1150	13588	-122.9997966	40.97007905	3.6
1151	6304	-120.84384	36.55983269	5.5
1152	5770	-116.7115897	36.19821225	6.6
